diagram,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI,ĢMI
D,0.130073405,0.127551604,0.133287915,0.129236697,0.131549036,0.12621029,0.131560945,0.132796805,0.127917574,0.126722899,0.122976597,0.12176707,0.130191606,0.129563053,0.124203341,0.128196497,0.1293482,0.12667371,0.125227507,0.129532739,0.129115485,0.132908746,0.128364311,0.127853374,0.131653469,0.129614334,0.129299955,0.126103128,0.131769591,0.132746439,0.126065482,0.127626526,0.120475822,0.127770331,0.125688251,0.127369271,0.123083738,0.125624743,0.126659726,0.124533937,0.119556735,0.121230021,0.124376169,0.126141581,0.13006024,0.125061293,0.125889107,0.129365793,0.128685314,0.129850196,0.12548976,0.130123523,0.120544949,0.120134463,0.12203717,0.124001664,0.123889007,0.124043247,0.121254525,0.125383847,0.11915458,0.125048845,0.127846094,0.124400828,0.12027054,0.129271383,0.129291516,0.122041021,0.121720291,0.119053285,0.127563683,0.12800106,0.125886012,0.130861748,0.129257455,0.128895622,0.126894545,0.122550624,0.121140916,0.130190427,0.124129451,0.129792364,0.123736462,0.121965949,0.124121724,0.126501663,0.126063861,0.125474408,0.128616038,0.126478352,0.123216796,0.123182899,0.127153721,0.130842297,0.127079292,0.126899863,0.128990836,0.124439334,0.124079746,0.124640255
D,0.124143326,0.122670493,0.127809296,0.124955781,0.124888314,0.120656049,0.125545405,0.126102566,0.123203455,0.121931031,0.118948934,0.118302052,0.124786046,0.123368648,0.119386993,0.122372225,0.122873551,0.121062797,0.119858527,0.123546828,0.123245344,0.126651735,0.122113233,0.121965303,0.125795081,0.124224024,0.12388963,0.121967782,0.125366889,0.126013246,0.120611299,0.122235219,0.117118985,0.122756859,0.119680862,0.122135109,0.118164919,0.119811108,0.122074461,0.119654322,0.115750992,0.117401257,0.12002358,0.12057063,0.123517991,0.118784036,0.121793501,0.124042788,0.122085009,0.124123848,0.1215546,0.124328962,0.116492452,0.11630434,0.117352802,0.118634268,0.119054741,0.120290464,0.117698097,0.12076876,0.116049331,0.121048504,0.121095943,0.119827808,0.115116817,0.123612995,0.12290461,0.117659586,0.118187092,0.116895453,0.121731118,0.122399802,0.12079396,0.126097505,0.12383623,0.122923482,0.121371851,0.117244114,0.117038955,0.124735339,0.11943627,0.123898993,0.11885731,0.115490996,0.119740657,0.122404382,0.121686492,0.120590179,0.123172147,0.121590132,0.118777264,0.118392609,0.121660489,0.125839174,0.12142631,0.121680874,0.122395559,0.120521577,0.118630344,0.118254696
D,0.097843437,0.093618331,0.102413039,0.099741907,0.100273079,0.093436041,0.096651964,0.098499124,0.097393059,0.096481504,0.089846501,0.092870474,0.097424665,0.09742231,0.09482825,0.093967619,0.099916601,0.096220318,0.096844421,0.095810321,0.093029406,0.102124904,0.098183891,0.090656472,0.099276221,0.0980747,0.098014576,0.09671973,0.097268334,0.099148349,0.092452771,0.094727239,0.088179561,0.096303372,0.095693698,0.093157395,0.095237269,0.093797558,0.095749233,0.094799478,0.087625197,0.088406516,0.092410348,0.092809753,0.099589862,0.095193943,0.095464028,0.097779916,0.095747192,0.095528202,0.094319613,0.099601206,0.08882418,0.092888356,0.094482163,0.089906467,0.090512954,0.093488138,0.088678993,0.095439672,0.087369931,0.093630146,0.094354549,0.094367858,0.086041994,0.096393738,0.096670029,0.089450828,0.091138684,0.092600196,0.098047462,0.097042269,0.095190513,0.099651079,0.098460228,0.097067879,0.094865935,0.092027249,0.091646015,0.100226452,0.09443767,0.097713116,0.09336585,0.091604154,0.091139127,0.09435409,0.091181166,0.092723991,0.097020495,0.09635424,0.093401508,0.096686879,0.098781391,0.098534374,0.0964266,0.097686723,0.099286391,0.094501059,0.093934118,0.095973029
D,0.096582956,0.091049509,0.095200996,0.091889804,0.096409666,0.091594312,0.09584257,0.096704789,0.090312508,0.091872773,0.089803395,0.084408581,0.095402525,0.094584586,0.086051523,0.095743435,0.092224228,0.090040559,0.09159858,0.092844618,0.091441004,0.09348705,0.090964219,0.094362731,0.097038007,0.095625184,0.094225717,0.084971197,0.098131595,0.097939166,0.091262682,0.091437306,0.088348112,0.086279345,0.089337506,0.09107025,0.086284015,0.091952184,0.092224638,0.087967772,0.086016801,0.085527121,0.091622523,0.093608255,0.095686853,0.089592697,0.089864854,0.094013905,0.089860735,0.093468044,0.088211102,0.092567772,0.082373674,0.082423253,0.086253163,0.089639698,0.088193036,0.088941526,0.091604194,0.089138566,0.084522608,0.093021864,0.095064428,0.08813095,0.08875867,0.096167967,0.090252523,0.088254528,0.087401424,0.084452049,0.090733286,0.092660435,0.08979886,0.094036247,0.091175378,0.095209648,0.093665384,0.086904517,0.082441424,0.093398946,0.084798725,0.093068824,0.088440013,0.083860066,0.090185457,0.088722306,0.092626604,0.092227408,0.093275401,0.089830363,0.085230722,0.08283547,0.091492594,0.093107192,0.090202333,0.089679622,0.092598039,0.087685085,0.089138944,0.088474847
D,0.116514311,0.112064263,0.117066454,0.113151903,0.117278889,0.112182343,0.116456387,0.117773998,0.111527362,0.111945845,0.109704831,0.105571563,0.115393906,0.114785009,0.107699869,0.114538613,0.113840403,0.111070698,0.111509338,0.114008325,0.112694731,0.115695694,0.112667701,0.113951078,0.117106768,0.115265097,0.1149221,0.107999304,0.117857091,0.118464618,0.112064368,0.112287817,0.106849216,0.109696512,0.110642809,0.111885731,0.106884452,0.111794004,0.112366002,0.108616316,0.104580986,0.10596,0.111049757,0.112953251,0.115909722,0.110135117,0.110470307,0.114234081,0.111953534,0.114705796,0.10959566,0.114544458,0.103853438,0.10417633,0.106833697,0.109005517,0.108179221,0.108708955,0.108993555,0.109536715,0.104257432,0.112001856,0.114202141,0.109252905,0.106980876,0.115605978,0.112628547,0.107955837,0.10668234,0.104556356,0.112136697,0.113325049,0.110715891,0.115203426,0.112812515,0.115364446,0.113018453,0.107824362,0.104188174,0.115127254,0.106950011,0.114654153,0.108824373,0.105641511,0.109620944,0.110407957,0.111811545,0.111366143,0.113595319,0.110867122,0.106630717,0.105974897,0.111934646,0.115064487,0.11130484,0.111365289,0.113612515,0.108781886,0.109674445,0.108843398
D,0.124889219,0.122726978,0.127885446,0.123934555,0.126892445,0.121506038,0.126241028,0.12737416,0.122861761,0.121579289,0.118406724,0.117139005,0.124774598,0.123917092,0.119547507,0.122695532,0.124077578,0.12158749,0.12077076,0.12408224,0.123008256,0.127438551,0.123027092,0.122148791,0.126265491,0.124394613,0.124613379,0.121028003,0.126463591,0.127452452,0.121444211,0.122301956,0.11520925,0.122712946,0.121013465,0.122092215,0.117651876,0.120670949,0.121915877,0.119564829,0.113821498,0.116367325,0.120442813,0.121527237,0.124916886,0.119727293,0.120829033,0.123914088,0.123141378,0.124699943,0.120743462,0.125404038,0.115655587,0.115428976,0.117877693,0.118457189,0.118192549,0.119052319,0.116558609,0.120323875,0.114613667,0.120804995,0.122098323,0.119674324,0.114664245,0.124583839,0.123877669,0.117019003,0.116716784,0.115239692,0.12228268,0.123243346,0.120840936,0.125529999,0.124473787,0.124096502,0.122045392,0.117883693,0.11628049,0.12564934,0.118443075,0.124810251,0.118900954,0.116854693,0.119554099,0.121655257,0.120649615,0.120290185,0.123685115,0.121337412,0.118099374,0.11856795,0.1223965,0.126083798,0.121822028,0.122155029,0.123879245,0.119649779,0.119621453,0.118928137
D,0.119082768,0.117873736,0.122662566,0.119742953,0.120464041,0.116206312,0.120323016,0.120957707,0.118503937,0.117101898,0.114726919,0.113855124,0.119396368,0.117873046,0.114651462,0.117235502,0.118212048,0.116143848,0.115587515,0.118172597,0.116912586,0.12138525,0.117113521,0.116234366,0.120726936,0.11897866,0.119400558,0.116962731,0.120028711,0.120878182,0.116308466,0.11693321,0.111943538,0.117876556,0.115461087,0.116895516,0.113136981,0.114955336,0.117440632,0.115047959,0.110152777,0.112533748,0.115993505,0.116054905,0.118862865,0.113380525,0.117120001,0.118676603,0.116791599,0.118994131,0.116933303,0.119924077,0.111693189,0.11194663,0.113177893,0.113473229,0.113511291,0.115480291,0.112836672,0.116150082,0.111486556,0.11679306,0.11551821,0.115348172,0.109674924,0.118919123,0.117921654,0.113014814,0.113206889,0.113064664,0.116880968,0.118155677,0.115948671,0.120871181,0.119072087,0.118269725,0.116782024,0.112635663,0.112446593,0.120350586,0.114000946,0.11920607,0.114014929,0.110704821,0.115236285,0.117866714,0.116272494,0.115327867,0.11832171,0.116746902,0.113769457,0.114050794,0.117113143,0.121545718,0.116424778,0.117227532,0.117433006,0.116048267,0.114485942,0.11284717
D,0.092780816,0.088553705,0.096000792,0.094005699,0.094221788,0.088807346,0.091588663,0.092974551,0.090899233,0.091464594,0.085562194,0.087079556,0.090486724,0.092029134,0.089455133,0.088284039,0.094235964,0.0897104,0.090734665,0.088971375,0.08613771,0.09565108,0.092437866,0.083549717,0.092393128,0.091253658,0.093420527,0.089878039,0.089509141,0.09281852,0.087720048,0.087617395,0.083025247,0.089448784,0.090121823,0.086101211,0.089974564,0.088090814,0.09076563,0.089281184,0.082962084,0.082796814,0.087106814,0.085728592,0.09426568,0.089442662,0.0890719,0.091247551,0.090672856,0.08913895,0.08867277,0.093723618,0.083607251,0.088696307,0.088574265,0.084094481,0.084459424,0.087717261,0.083731513,0.090814799,0.082798764,0.087930531,0.08754139,0.088970741,0.081445011,0.089627777,0.08980782,0.086615585,0.085490969,0.087041439,0.09141027,0.091074167,0.089923539,0.093403241,0.091862777,0.092011609,0.088924817,0.087255174,0.086836443,0.094536875,0.088202764,0.09326095,0.087398277,0.087423485,0.085586095,0.089432328,0.083840947,0.086162083,0.09141974,0.091806022,0.087474154,0.092037884,0.092068509,0.093142236,0.090155654,0.092172775,0.0925675,0.089543842,0.087888624,0.089750067
D,0.091408347,0.08609406,0.0897761,0.086667381,0.091740616,0.087060025,0.090671278,0.091511166,0.085536116,0.086699539,0.085381306,0.080292315,0.09013298,0.088647942,0.081361212,0.090237911,0.087120014,0.085343803,0.086878538,0.087732636,0.085743282,0.088281276,0.085902379,0.088966346,0.091611467,0.090450812,0.08945407,0.080206433,0.092983894,0.093025186,0.086490914,0.086332607,0.083280781,0.081465752,0.08490843,0.085968972,0.080832676,0.087092228,0.087635726,0.083169386,0.080417713,0.080649616,0.087533121,0.089193307,0.090336974,0.083671532,0.085033255,0.088260915,0.084225097,0.08876659,0.083533761,0.088158413,0.077915543,0.0774784,0.082186167,0.084338364,0.082890334,0.083886817,0.086665288,0.084086203,0.079975075,0.088620954,0.089299484,0.083573241,0.083188503,0.09150955,0.085354007,0.083368861,0.082421091,0.080760631,0.08507032,0.087658863,0.084889616,0.08859366,0.086689356,0.09022882,0.0887866,0.082163813,0.078090312,0.08890677,0.079406582,0.088058749,0.08361145,0.079072118,0.085953701,0.08393687,0.087225273,0.08694668,0.088597203,0.084702112,0.080254019,0.078061155,0.086777377,0.088352313,0.085287658,0.084986765,0.087654031,0.083160023,0.084777852,0.08294514
D,0.110342788,0.106162887,0.110444592,0.106830628,0.11164807,0.10677713,0.110264795,0.111576005,0.10583078,0.105821251,0.104378428,0.100417644,0.108989771,0.107912002,0.101949729,0.108180016,0.107873831,0.105222922,0.106011351,0.107743773,0.105570702,0.109493507,0.106513927,0.107329364,0.110785064,0.109061214,0.109224363,0.102097385,0.111454661,0.112520701,0.106333061,0.105969232,0.100726246,0.103707128,0.105154935,0.105774061,0.100412655,0.105939905,0.106958161,0.10283685,0.098109332,0.100068547,0.10626731,0.107495394,0.109635893,0.103277726,0.104611497,0.107419828,0.10518388,0.108785524,0.103973158,0.109072194,0.098304834,0.09835112,0.101718942,0.102716563,0.101708628,0.102820034,0.103271796,0.103609812,0.098752751,0.106797797,0.107488729,0.103594696,0.10044793,0.110105822,0.106548432,0.102161649,0.10080529,0.100073028,0.105414306,0.107418575,0.104668671,0.108664549,0.107246808,0.109467627,0.107143891,0.101970413,0.098726104,0.10961472,0.10033814,0.108672695,0.102998583,0.099707621,0.104363547,0.104690964,0.105247458,0.105173611,0.10803895,0.104790758,0.100667611,0.10016542,0.106310218,0.109454496,0.105278613,0.105693687,0.107589452,0.103255084,0.104355281,0.102230406
D,0.118759695,0.116824082,0.120926395,0.117431019,0.121280269,0.116185081,0.11999093,0.121019898,0.117041267,0.115405064,0.113235659,0.111743726,0.118250908,0.117239752,0.113571454,0.116436566,0.118186634,0.115422715,0.115353104,0.117551013,0.115231439,0.12105451,0.116677985,0.115283095,0.119965998,0.1179944,0.118951347,0.114842647,0.119717897,0.121356352,0.115668227,0.11562707,0.108913044,0.116378552,0.115456812,0.115942447,0.111171159,0.114697748,0.116533424,0.113684608,0.107403344,0.110324854,0.115763487,0.115891804,0.118636278,0.112899558,0.114828244,0.116932511,0.116248637,0.118388395,0.1149184,0.119767583,0.109807328,0.109843027,0.112598072,0.11205579,0.111475257,0.113189812,0.110825482,0.114548915,0.109023444,0.115620845,0.11537656,0.113752806,0.108057209,0.119110845,0.1176451,0.111253005,0.110775491,0.11070808,0.11558866,0.117438738,0.114690487,0.118774852,0.118560049,0.118360983,0.115961263,0.111762007,0.110447071,0.119965548,0.111560559,0.118772791,0.11293871,0.110617534,0.113902429,0.115932894,0.113972435,0.114056605,0.118043275,0.115254779,0.111951576,0.112732856,0.116736214,0.120639805,0.115508281,0.116372575,0.117702751,0.114078343,0.114192273,0.112030411
D,0.11427003,0.113282596,0.117254826,0.114481148,0.116307985,0.112389674,0.115673293,0.116197498,0.114064792,0.112299073,0.110865238,0.110007723,0.114270813,0.112518551,0.110159119,0.112630305,0.114116459,0.111341428,0.111464449,0.112769993,0.110065781,0.116263978,0.112245311,0.110707946,0.115755526,0.113405773,0.11518653,0.112052692,0.114161755,0.115800756,0.111967679,0.11111557,0.106704482,0.112762918,0.11156014,0.111940414,0.108431792,0.110398829,0.113466082,0.110862175,0.105389051,0.107859957,0.112317285,0.111463113,0.114419162,0.107599056,0.112465503,0.112900757,0.111520041,0.11387113,0.112391393,0.115577204,0.10714088,0.108115655,0.109121478,0.108684477,0.108238609,0.110834794,0.107859575,0.1124334,0.107322951,0.112791811,0.110117164,0.110797542,0.104477166,0.114435248,0.113241043,0.109052384,0.108454943,0.109368901,0.111669921,0.114144826,0.111338805,0.115138784,0.11425993,0.11408757,0.111987912,0.107777782,0.108089524,0.115851831,0.108859586,0.114663401,0.10923896,0.106168413,0.110780361,0.113741124,0.110901624,0.110132856,0.11377337,0.11230725,0.109033553,0.109901778,0.112682303,0.117572742,0.111785256,0.112992372,0.112711897,0.112029393,0.110452617,0.107233773
D,0.089412904,0.085384821,0.091541649,0.089524061,0.089614143,0.086680842,0.089092994,0.089932626,0.087334,0.088632811,0.084008641,0.084436182,0.087482985,0.090061505,0.085795541,0.085302228,0.091111785,0.086542283,0.086854694,0.085401752,0.082513936,0.090226749,0.089784604,0.080291681,0.087375524,0.087206277,0.090858747,0.086737565,0.085183407,0.088504103,0.085442913,0.083932447,0.08036327,0.085768288,0.08651503,0.081758608,0.087806912,0.085329339,0.088434587,0.085621802,0.081472284,0.080854502,0.084823869,0.081903144,0.090430835,0.0853038,0.084790293,0.087017145,0.087986601,0.086421403,0.085778879,0.090158568,0.081564845,0.08683306,0.086510531,0.081923794,0.081790893,0.084083207,0.080624549,0.088967364,0.081490022,0.084400254,0.083350631,0.086170665,0.079532885,0.085332397,0.085775709,0.087756866,0.082892678,0.083135532,0.086403445,0.086463112,0.088069198,0.087695121,0.087514992,0.088768691,0.086028509,0.085294597,0.08479739,0.090608314,0.084025513,0.090907106,0.084009941,0.085834134,0.082750644,0.087614759,0.07999971,0.082124938,0.089197898,0.089784576,0.083757803,0.088930131,0.087586166,0.090608091,0.085993428,0.088821722,0.088383694,0.087120365,0.084755835,0.085840611
D,0.085585588,0.080175723,0.083342938,0.080714059,0.086628952,0.082182504,0.084886056,0.085437903,0.080381034,0.081199159,0.080424936,0.076358475,0.084373238,0.081906905,0.075805192,0.084066876,0.081691859,0.07992096,0.081596537,0.0818086,0.07872594,0.082530849,0.080271628,0.082888316,0.085524721,0.084459874,0.084006137,0.074628191,0.086659299,0.08780172,0.081113897,0.080381238,0.077760864,0.075913086,0.07972719,0.080106117,0.074405156,0.081624973,0.082892773,0.077640125,0.074401307,0.074843195,0.082856256,0.084293051,0.084372776,0.076448526,0.079689929,0.081391537,0.077659686,0.083102668,0.078346333,0.083313556,0.073075266,0.07171183,0.077362594,0.078127764,0.076818718,0.078865753,0.080776606,0.078701652,0.074702618,0.083680083,0.082901499,0.078076921,0.076947084,0.086530137,0.079654271,0.077943174,0.076802517,0.076921277,0.078141349,0.081900545,0.078944107,0.082014239,0.081675096,0.084815775,0.083690101,0.07639536,0.073233617,0.083619436,0.073690585,0.082411138,0.078192419,0.07361289,0.08098921,0.078610225,0.081115868,0.081131189,0.083464097,0.079188677,0.074472695,0.072396847,0.081603617,0.083159089,0.079896351,0.079557654,0.082246489,0.078298139,0.079870006,0.076547353
D,0.104520175,0.100192107,0.103459464,0.100596269,0.106397941,0.101858112,0.104431967,0.105213022,0.100503148,0.10037224,0.099383277,0.09631236,0.103096718,0.101183242,0.096209813,0.102060916,0.101961684,0.099477084,0.100757203,0.101199945,0.097741587,0.103294696,0.100654171,0.100945292,0.104387034,0.102601442,0.103779173,0.095985745,0.104689072,0.106922835,0.100881147,0.099503457,0.095252774,0.097671056,0.099655407,0.099601504,0.093974247,0.100313111,0.102201136,0.097244971,0.092233806,0.09411456,0.101732597,0.102154244,0.103410051,0.096081631,0.099080867,0.100214969,0.098183163,0.102649301,0.098677526,0.103850961,0.093099558,0.092686323,0.096755275,0.096497162,0.095284287,0.097844901,0.097438042,0.098462016,0.093532875,0.10207447,0.100867886,0.097874913,0.094140033,0.104941178,0.100269642,0.096833719,0.095302769,0.096138262,0.098239123,0.101447333,0.098378759,0.101635454,0.101793953,0.104093582,0.10189627,0.09572878,0.093470991,0.104015711,0.094460189,0.102827498,0.097471134,0.093860962,0.099041941,0.099377841,0.098991945,0.099189741,0.10287078,0.099143038,0.094757653,0.094252841,0.100838495,0.104198545,0.099634444,0.100047172,0.101866644,0.098161672,0.099359744,0.095398099
D,0.114948791,0.112592709,0.115670114,0.112821319,0.117646015,0.113168926,0.116069926,0.116472466,0.11328394,0.111813568,0.110283126,0.10940221,0.114202967,0.112795306,0.109391268,0.112488092,0.113892087,0.111234363,0.111949072,0.112489707,0.108378865,0.116143802,0.112614943,0.110511209,0.115275764,0.113057612,0.115595472,0.110165261,0.114392856,0.117344305,0.111995506,0.110544206,0.105001443,0.111713801,0.111593666,0.11136891,0.106568074,0.111071577,0.113675996,0.109701355,0.103620853,0.106331915,0.113146737,0.112021193,0.114148639,0.107571939,0.111010015,0.111166633,0.110881319,0.113911807,0.111238527,0.116109171,0.106150296,0.106393553,0.109514451,0.10778916,0.106715382,0.10990031,0.10687549,0.111619489,0.105750003,0.112889044,0.110489172,0.109924945,0.103477819,0.11568536,0.112717405,0.108188399,0.10701121,0.108122807,0.110194192,0.11317391,0.110285242,0.113234338,0.114414346,0.11519208,0.112388205,0.107009449,0.10663591,0.115942385,0.107544192,0.114797045,0.10918349,0.106138021,0.109987553,0.112474795,0.109449946,0.109741528,0.11496526,0.111564444,0.107577117,0.108815913,0.112552463,0.117339767,0.111580275,0.112435679,0.113286028,0.1105572,0.11108925,0.106757544
D,0.116362953,0.114687666,0.118374695,0.114918273,0.117744587,0.115168802,0.118249473,0.118060517,0.115850324,0.114386256,0.113365425,0.113677273,0.11606943,0.114754489,0.111063793,0.114429823,0.115540537,0.113065779,0.112935799,0.113319776,0.108540722,0.116569005,0.114074444,0.110952442,0.116165558,0.113790467,0.117795726,0.113644504,0.113830976,0.116918709,0.114016122,0.111026283,0.107399128,0.113958909,0.113603676,0.113086616,0.110378705,0.113226237,0.11619315,0.112440468,0.107847897,0.110081838,0.115320864,0.113296423,0.115927226,0.107666603,0.113927928,0.111937485,0.112609603,0.115414935,0.114264796,0.117510209,0.109564293,0.110613431,0.112588187,0.110939583,0.109728492,0.112972771,0.108913074,0.116269163,0.110280792,0.114895124,0.11063263,0.113071179,0.105067366,0.116517167,0.113888587,0.112951344,0.110276483,0.111182165,0.112552982,0.115549991,0.113408081,0.114548363,0.11507268,0.116946951,0.114150985,0.10860124,0.110308943,0.116626479,0.110761823,0.116811014,0.110833925,0.107802116,0.111981706,0.116099182,0.111465562,0.11091906,0.116619411,0.114580092,0.109999384,0.112754705,0.113917067,0.120005081,0.113450778,0.114830719,0.113470963,0.114564515,0.112909675,0.107628128
D,0.099631197,0.093692864,0.100462561,0.094876989,0.096727783,0.097874675,0.098858624,0.099447307,0.098096625,0.097409863,0.096753592,0.097206525,0.098820811,0.100160851,0.093500356,0.095307425,0.100088669,0.095675006,0.094795098,0.093963236,0.09192732,0.097326095,0.098927328,0.091682616,0.092576097,0.093784771,0.099994248,0.097660796,0.09462166,0.094094805,0.096496765,0.093767793,0.090585557,0.094107706,0.096124662,0.092138232,0.098880113,0.096339541,0.099849986,0.093675041,0.092254624,0.093146211,0.095908309,0.093848351,0.097332014,0.091575588,0.094837989,0.094575383,0.098915876,0.096361866,0.097372337,0.098132024,0.093221813,0.095509619,0.097190991,0.093734787,0.094193848,0.093786278,0.088883884,0.101519564,0.093598646,0.092603453,0.093065772,0.094901348,0.089881012,0.094433808,0.097552752,0.10193922,0.09189277,0.091071373,0.09274726,0.096405701,0.099263248,0.093920608,0.095857493,0.098040049,0.096350234,0.095380944,0.094047895,0.098870878,0.092364179,0.098383657,0.093058913,0.097959945,0.091487535,0.09882231,0.090296585,0.09109472,0.099885931,0.101356559,0.091732111,0.09801332,0.09653901,0.102545352,0.094937165,0.097098788,0.09954775,0.099063774,0.094930845,0.09258122
E,0.128075186,0.125467339,0.131199046,0.127338496,0.129241694,0.124072601,0.128605993,0.129549281,0.125512798,0.125635984,0.122388211,0.119660106,0.127226135,0.126400121,0.121663173,0.124993088,0.125978704,0.123689253,0.123510177,0.126853154,0.125021941,0.129412078,0.126220882,0.125230909,0.128908012,0.126911566,0.127735997,0.123255054,0.128911896,0.129280138,0.125040848,0.125920755,0.119514937,0.124107505,0.123490039,0.123524521,0.120361509,0.123124078,0.124396355,0.122360342,0.116291765,0.119261455,0.122406577,0.123750207,0.128220413,0.122391718,0.124663713,0.126941403,0.125104678,0.127025162,0.124294007,0.128099198,0.117890433,0.119463868,0.119268023,0.120534973,0.121497147,0.121311223,0.119764424,0.122351219,0.117366034,0.123571696,0.125142644,0.12297641,0.118007964,0.127133467,0.12577532,0.120362016,0.119559168,0.118344919,0.12596574,0.125650962,0.123963165,0.128571341,0.126383768,0.126885981,0.124489826,0.120163957,0.118924572,0.128377015,0.121890063,0.127708662,0.121547698,0.118331163,0.120946224,0.124746087,0.123398752,0.122913174,0.125503068,0.124010609,0.121037634,0.12195403,0.123940435,0.129297241,0.124452974,0.124890386,0.126057688,0.122459192,0.122291747,0.121150027
E,0.125379163,0.122541173,0.128806756,0.12517304,0.126867776,0.121324565,0.12554264,0.12685614,0.123274565,0.123134502,0.118918091,0.117152713,0.124572069,0.123758572,0.119566125,0.121941907,0.124215963,0.121728188,0.121254421,0.124197486,0.121860033,0.127355745,0.124117696,0.121713674,0.126378453,0.124369202,0.124992982,0.121151824,0.125935684,0.126627944,0.121759532,0.123222311,0.116249417,0.121913547,0.121392493,0.120675,0.118352495,0.120328118,0.121612451,0.120052827,0.112976363,0.116055852,0.119458233,0.120704337,0.12592022,0.120055758,0.122151449,0.124334625,0.122679959,0.123960562,0.121765141,0.125901018,0.115149108,0.117332284,0.117323746,0.117507481,0.118191408,0.118400017,0.116434905,0.119902769,0.114241862,0.120572403,0.122214801,0.120296814,0.114722532,0.124271704,0.123517788,0.116908462,0.116466525,0.115975392,0.123858924,0.123438852,0.121611075,0.126262508,0.124336855,0.12421075,0.121583321,0.117824558,0.116469169,0.126252518,0.119567349,0.125090097,0.119173824,0.116392966,0.117745131,0.12180304,0.119970056,0.1200473,0.123032823,0.121424844,0.118541051,0.120119624,0.122250217,0.126303232,0.122139823,0.122604728,0.124033279,0.119773405,0.119997124,0.11939453
E,0.1185141,0.115498916,0.122320784,0.119059526,0.120357832,0.114391633,0.118193496,0.119847368,0.116973551,0.116683776,0.111308329,0.11103604,0.117863105,0.117014584,0.113720202,0.1148006,0.11854833,0.115814728,0.115279188,0.117217609,0.114417523,0.121212231,0.11786669,0.113658962,0.119727892,0.117762509,0.118110414,0.115394327,0.118731009,0.119823151,0.114065533,0.116142584,0.108874652,0.115667477,0.115199913,0.113795276,0.112657966,0.113566918,0.114983673,0.113849293,0.106121488,0.108853791,0.112441439,0.113655734,0.119469958,0.113888028,0.115604806,0.1177188,0.115970406,0.116612258,0.115050448,0.119656946,0.108500473,0.111320114,0.111945521,0.110432299,0.11091088,0.111985694,0.109162307,0.113790844,0.107253314,0.11374661,0.115017371,0.11373011,0.107091653,0.117260522,0.116987578,0.109505492,0.109847589,0.110207988,0.117666012,0.117199181,0.115211644,0.119914257,0.118242063,0.117326959,0.114737553,0.111451354,0.11017721,0.12002849,0.113309992,0.118226783,0.112860153,0.110467176,0.110811085,0.114789163,0.112493394,0.113219107,0.116593587,0.114986554,0.112229215,0.114465908,0.116827327,0.119173141,0.115848366,0.116491882,0.118059246,0.113413642,0.113650233,0.113872293
